participant_uid,participant_id,condition,condition_label,trial_index,block_index,within_block_position,boundary_position,response_key,response_rt,responded,encoding_task_accuracy,lure_bin,image_path_normalized,stimulus_class,item_number,item_role
item_only_00055,00055,item_only,Item Shift Only,187,27,5,mid,f,1.4408177000004798,True,0.9166666666666666,1,Scenes/003a.jpg,Scenes,3,studied
item_only_00055,00055,item_only,Item Shift Only,188,27,6,mid,j,0.8527845999924466,True,0.9166666666666666,4,Scenes/170a.jpg,Scenes,170,studied
item_only_00055,00055,item_only,Item Shift Only,189,27,7,pre,j,0.7322318000369705,True,0.9166666666666666,4,Scenes/156a.jpg,Scenes,156,studied
item_only_00055,00055,item_only,Item Shift Only,190,28,1,post,f,1.922989399987273,True,0.9166666666666666,4,Objects/136a.jpg,Objects,136,studied
item_only_00055,00055,item_only,Item Shift Only,191,28,2,mid,f,0.9026576999458484,True,0.9166666666666666,3,Objects/049a.jpg,Objects,49,studied
item_only_00055,00055,item_only,Item Shift Only,192,28,3,mid,f,0.9136430000071414,True,0.9166666666666666,4,Objects/133a.jpg,Objects,133,studied
item_only_00055,00055,item_only,Item Shift Only,193,28,4,mid,j,2.414541599981021,True,0.9166666666666666,1,Objects/166a.jpg,Objects,166,studied
item_only_00055,00055,item_only,Item Shift Only,194,28,5,mid,f,2.4413338999729604,True,0.9166666666666666,4,Objects/082a.jpg,Objects,82,studied
item_only_00055,00055,item_only,Item Shift Only,195,28,6,mid,j,2.850784699956421,True,0.9166666666666666,4,Objects/176a.jpg,Objects,176,studied
item_only_00055,00055,item_only,Item Shift Only,196,28,7,pre,f,3.129379499994684,True,0.9166666666666666,5,Objects/004a.jpg,Objects,4,studied
item_only_00055,00055,item_only,Item Shift Only,197,29,1,post,f,2.975258400023449,True,0.9166666666666666,2,Scenes/110a.jpg,Scenes,110,studied
item_only_00055,00055,item_only,Item Shift Only,198,29,2,mid,j,0.8890761999646202,True,0.9166666666666666,4,Scenes/146a.jpg,Scenes,146,studied
item_only_00055,00055,item_only,Item Shift Only,199,29,3,mid,j,1.1904418999911286,True,0.9166666666666666,5,Scenes/077a.jpg,Scenes,77,studied
item_only_00055,00055,item_only,Item Shift Only,200,29,4,mid,j,1.0524967000237666,True,0.9166666666666666,5,Scenes/186a.jpg,Scenes,186,studied
item_only_00055,00055,item_only,Item Shift Only,201,29,5,mid,j,1.0259193999809213,True,0.9166666666666666,3,Scenes/051a.jpg,Scenes,51,studied
item_only_00055,00055,item_only,Item Shift Only,202,29,6,mid,j,0.6418470999924466,True,0.9166666666666666,3,Scenes/076a.jpg,Scenes,76,studied
item_only_00055,00055,item_only,Item Shift Only,203,29,7,pre,j,4.0752639999846,True,0.9166666666666666,2,Scenes/137a.jpg,Scenes,137,studied
item_only_00055,00055,item_only,Item Shift Only,204,30,1,post,f,0.9440412999829277,True,0.9166666666666666,5,Objects/084a.jpg,Objects,84,studied
item_only_00055,00055,item_only,Item Shift Only,205,30,2,mid,j,2.5397132000070997,True,0.9166666666666666,5,Objects/117a.jpg,Objects,117,studied
item_only_00055,00055,item_only,Item Shift Only,206,30,3,mid,j,0.9342568999854848,True,0.9166666666666666,4,Objects/192a.jpg,Objects,192,studied
item_only_00055,00055,item_only,Item Shift Only,207,30,4,mid,j,2.220994899980724,True,0.9166666666666666,4,Objects/145a.jpg,Objects,145,studied
item_only_00055,00055,item_only,Item Shift Only,208,30,5,mid,f,1.6620680000050925,True,0.9166666666666666,2,Objects/126a.jpg,Objects,126,studied
item_only_00055,00055,item_only,Item Shift Only,209,30,6,mid,f,1.7368930000229739,True,0.9166666666666666,2,Objects/039a.jpg,Objects,39,studied
item_only_00055,00055,item_only,Item Shift Only,210,30,7,pre,f,2.4139466999913566,True,0.9166666666666666,4,Objects/058a.jpg,Objects,58,studied
item_only_00055,00055,item_only,Item Shift Only,211,31,1,post,j,1.2082196999690495,True,0.9166666666666666,1,Scenes/013a.jpg,Scenes,13,studied
item_only_00055,00055,item_only,Item Shift Only,212,31,2,mid,j,1.387696899997536,True,0.9166666666666666,5,Scenes/157a.jpg,Scenes,157,studied
item_only_00055,00055,item_only,Item Shift Only,213,31,3,mid,j,0.6474326000316069,True,0.9166666666666666,2,Scenes/128a.jpg,Scenes,128,studied
item_only_00055,00055,item_only,Item Shift Only,214,31,4,mid,j,0.9174320999882184,True,0.9166666666666666,2,Scenes/138a.jpg,Scenes,138,studied
item_only_00055,00055,item_only,Item Shift Only,215,31,5,mid,j,0.7232318000169471,True,0.9166666666666666,5,Scenes/069a.jpg,Scenes,69,studied
item_only_00055,00055,item_only,Item Shift Only,216,31,6,mid,j,0.8453024000045843,True,0.9166666666666666,1,Scenes/042a.jpg,Scenes,42,studied
item_only_00055,00055,item_only,Item Shift Only,217,31,7,pre,j,0.9537791000329889,True,0.9166666666666666,1,Scenes/036a.jpg,Scenes,36,studied
item_only_00055,00055,item_only,Item Shift Only,218,32,1,post,f,0.8793540999758989,True,0.9166666666666666,4,Objects/030a.jpg,Objects,30,studied
item_only_00055,00055,item_only,Item Shift Only,219,32,2,mid,f,0.6997416999656707,True,0.9166666666666666,3,Objects/023a.jpg,Objects,23,studied
item_only_00055,00055,item_only,Item Shift Only,220,32,3,mid,f,1.880042799981311,True,0.9166666666666666,3,Objects/187a.jpg,Objects,187,studied
item_only_00055,00055,item_only,Item Shift Only,221,32,4,mid,f,1.1394149000407197,True,0.9166666666666666,2,Objects/120a.jpg,Objects,120,studied
item_only_00055,00055,item_only,Item Shift Only,222,32,5,mid,f,1.5526126000331715,True,0.9166666666666666,4,Objects/089a.jpg,Objects,89,studied
item_only_00055,00055,item_only,Item Shift Only,223,32,6,mid,f,1.9595195000292733,True,0.9166666666666666,4,Objects/015a.jpg,Objects,15,studied
item_only_00055,00055,item_only,Item Shift Only,224,32,7,pre,j,1.3687535999924876,True,0.9166666666666666,1,Objects/086a.jpg,Objects,86,studied
item_only_00055,00055,item_only,Item Shift Only,225,33,1,post,j,0.8244066999759525,True,0.9166666666666666,3,Scenes/046a.jpg,Scenes,46,studied
item_only_00055,00055,item_only,Item Shift Only,226,33,2,mid,j,1.3522764000226744,True,0.9166666666666666,2,Scenes/118a.jpg,Scenes,118,studied
item_only_00055,00055,item_only,Item Shift Only,227,33,3,mid,f,2.641437199956272,True,0.9166666666666666,1,Scenes/009a.jpg,Scenes,9,studied
item_only_00055,00055,item_only,Item Shift Only,228,33,4,mid,j,1.7307727999868803,True,0.9166666666666666,1,Scenes/010a.jpg,Scenes,10,studied
item_only_00055,00055,item_only,Item Shift Only,229,33,5,mid,j,0.6323551000095904,True,0.9166666666666666,3,Scenes/101a.jpg,Scenes,101,studied
item_only_00055,00055,item_only,Item Shift Only,230,33,6,mid,j,0.8313924000249244,True,0.9166666666666666,3,Scenes/062a.jpg,Scenes,62,studied
item_only_00055,00055,item_only,Item Shift Only,231,33,7,pre,j,2.3527089999988675,True,0.9166666666666666,1,Scenes/028a.jpg,Scenes,28,studied
item_only_00055,00055,item_only,Item Shift Only,232,34,1,post,f,3.5300528000225313,True,0.9166666666666666,3,Objects/041a.jpg,Objects,41,studied
item_only_00055,00055,item_only,Item Shift Only,233,34,2,mid,f,1.061656399979256,True,0.9166666666666666,1,Objects/146a.jpg,Objects,146,studied
item_only_00055,00055,item_only,Item Shift Only,234,34,3,mid,f,1.1456504999659956,True,0.9166666666666666,1,Objects/147a.jpg,Objects,147,studied
item_only_00055,00055,item_only,Item Shift Only,235,34,4,mid,f,1.1565246999962255,True,0.9166666666666666,5,Objects/024a.jpg,Objects,24,studied
item_only_00055,00055,item_only,Item Shift Only,236,34,5,mid,f,2.0909298000042327,True,0.9166666666666666,1,Objects/001a.jpg,Objects,1,studied
item_only_00055,00055,item_only,Item Shift Only,237,34,6,mid,j,1.3161942000151612,True,0.9166666666666666,1,Objects/125a.jpg,Objects,125,studied
item_only_00055,00055,item_only,Item Shift Only,238,34,7,pre,f,2.048181999998633,True,0.9166666666666666,3,Objects/111a.jpg,Objects,111,studied
item_only_00055,00055,item_only,Item Shift Only,239,35,1,post,j,0.7332395000266843,True,0.9166666666666666,1,Scenes/038a.jpg,Scenes,38,studied
item_only_00055,00055,item_only,Item Shift Only,240,35,2,mid,j,1.5723010000074282,True,0.9166666666666666,1,Scenes/014a.jpg,Scenes,14,studied
item_only_00055,00055,item_only,Item Shift Only,241,35,3,mid,j,3.059228800004348,True,0.9166666666666666,5,Scenes/165a.jpg,Scenes,165,studied
item_only_00055,00055,item_only,Item Shift Only,242,35,4,mid,j,0.8609309999737889,True,0.9166666666666666,3,Scenes/065a.jpg,Scenes,65,studied
item_only_00055,00055,item_only,Item Shift Only,243,35,5,mid,f,1.5701115000410937,True,0.9166666666666666,2,Scenes/136a.jpg,Scenes,136,studied
item_only_00055,00055,item_only,Item Shift Only,244,35,6,mid,j,0.9197812000056729,True,0.9166666666666666,1,Scenes/015a.jpg,Scenes,15,studied
item_only_00055,00055,item_only,Item Shift Only,245,35,7,pre,j,1.2249439000152051,True,0.9166666666666666,4,Scenes/164a.jpg,Scenes,164,studied
item_only_00055,00055,item_only,Item Shift Only,246,36,1,post,j,1.6134633000474423,True,0.9166666666666666,5,Objects/110a.jpg,Objects,110,studied
item_only_00055,00055,item_only,Item Shift Only,247,36,2,mid,f,1.6919879000051878,True,0.9166666666666666,2,Objects/162a.jpg,Objects,162,studied
item_only_00055,00055,item_only,Item Shift Only,248,36,3,mid,f,0.7441394000197761,True,0.9166666666666666,3,Objects/153a.jpg,Objects,153,studied
item_only_00055,00055,item_only,Item Shift Only,249,36,4,mid,f,1.0582721000537276,True,0.9166666666666666,3,Objects/072a.jpg,Objects,72,studied
item_only_00055,00055,item_only,Item Shift Only,250,36,5,mid,j,1.4538636000361294,True,0.9166666666666666,4,Objects/076a.jpg,Objects,76,studied
item_only_00055,00055,item_only,Item Shift Only,251,36,6,mid,f,2.0327496000099927,True,0.9166666666666666,2,Objects/102a.jpg,Objects,102,studied
item_only_00055,00055,item_only,Item Shift Only,252,36,7,pre,f,2.0929491000133567,True,0.9166666666666666,2,Objects/180a.jpg,Objects,180,studied
item_only_00055,00055,item_only,Item Shift Only,253,37,1,post,j,0.8924339999794029,True,0.9166666666666666,2,Scenes/129a.jpg,Scenes,129,studied
item_only_00055,00055,item_only,Item Shift Only,254,37,2,mid,f,2.2748805000446737,True,0.9166666666666666,3,Scenes/074a.jpg,Scenes,74,studied
item_only_00055,00055,item_only,Item Shift Only,255,37,3,mid,j,2.3873611000017263,True,0.9166666666666666,2,Scenes/041a.jpg,Scenes,41,studied
item_only_00055,00055,item_only,Item Shift Only,256,37,4,mid,j,1.0247300999471918,True,0.9166666666666666,4,Scenes/168a.jpg,Scenes,168,studied
item_only_00055,00055,item_only,Item Shift Only,257,37,5,mid,f,0.9560341000324115,True,0.9166666666666666,1,Scenes/027a.jpg,Scenes,27,studied
item_only_00055,00055,item_only,Item Shift Only,258,37,6,mid,j,1.3925186000415124,True,0.9166666666666666,3,Scenes/072a.jpg,Scenes,72,studied
item_only_00055,00055,item_only,Item Shift Only,259,37,7,pre,j,0.975350700027775,True,0.9166666666666666,4,Scenes/086a.jpg,Scenes,86,studied
item_only_00055,00055,item_only,Item Shift Only,260,38,1,post,f,2.077613100002054,True,0.9166666666666666,5,Objects/131a.jpg,Objects,131,studied
item_only_00055,00055,item_only,Item Shift Only,261,38,2,mid,f,0.7532526000286452,True,0.9166666666666666,3,Objects/188a.jpg,Objects,188,studied
item_only_00055,00055,item_only,Item Shift Only,262,38,3,mid,f,0.7815374999772757,True,0.9166666666666666,3,Objects/073a.jpg,Objects,73,studied
item_only_00055,00055,item_only,Item Shift Only,263,38,4,mid,f,0.9367227000184357,True,0.9166666666666666,4,Objects/022a.jpg,Objects,22,studied
item_only_00055,00055,item_only,Item Shift Only,264,38,5,mid,f,1.5891784999985248,True,0.9166666666666666,4,Objects/165a.jpg,Objects,165,studied
item_only_00055,00055,item_only,Item Shift Only,265,38,6,mid,f,0.5199698999640532,True,0.9166666666666666,3,Objects/115a.jpg,Objects,115,studied
item_only_00055,00055,item_only,Item Shift Only,266,38,7,pre,f,1.0719882999546826,True,0.9166666666666666,2,Objects/063a.jpg,Objects,63,studied
item_only_00055,00055,item_only,Item Shift Only,267,39,1,post,j,1.610387000022456,True,0.9166666666666666,3,Scenes/060a.jpg,Scenes,60,studied
item_only_00055,00055,item_only,Item Shift Only,268,39,2,mid,j,1.1257280000136234,True,0.9166666666666666,5,Scenes/075a.jpg,Scenes,75,studied
item_only_00055,00055,item_only,Item Shift Only,269,39,3,mid,j,0.8512167000444606,True,0.9166666666666666,4,Scenes/054a.jpg,Scenes,54,studied
item_only_00055,00055,item_only,Item Shift Only,270,39,4,mid,j,1.0296904999995604,True,0.9166666666666666,2,Scenes/104a.jpg,Scenes,104,studied
item_only_00055,00055,item_only,Item Shift Only,271,39,5,mid,j,0.7347443000180647,True,0.9166666666666666,4,Scenes/179a.jpg,Scenes,179,studied
item_only_00055,00055,item_only,Item Shift Only,272,39,6,mid,j,1.2524147999938577,True,0.9166666666666666,4,Scenes/109a.jpg,Scenes,109,studied
item_only_00055,00055,item_only,Item Shift Only,273,39,7,pre,j,1.3232643000083044,True,0.9166666666666666,1,Scenes/020a.jpg,Scenes,20,studied
item_only_00055,00055,item_only,Item Shift Only,274,40,1,post,j,0.6538166999816895,True,0.9166666666666666,3,Objects/065a.jpg,Objects,65,studied
item_only_00055,00055,item_only,Item Shift Only,275,40,2,mid,f,0.9697493000421673,True,0.9166666666666666,2,Objects/019a.jpg,Objects,19,studied
item_only_00055,00055,item_only,Item Shift Only,276,40,3,mid,f,0.741288400022313,True,0.9166666666666666,3,Objects/096a.jpg,Objects,96,studied
item_only_00055,00055,item_only,Item Shift Only,277,40,4,mid,f,0.9441882999963127,True,0.9166666666666666,3,Objects/103a.jpg,Objects,103,studied
item_only_00055,00055,item_only,Item Shift Only,278,40,5,mid,f,0.9712119000032544,True,0.9166666666666666,2,Objects/088a.jpg,Objects,88,studied
item_only_00055,00055,item_only,Item Shift Only,279,40,6,mid,j,1.0642956999945454,True,0.9166666666666666,2,Objects/032a.jpg,Objects,32,studied
item_only_00055,00055,item_only,Item Shift Only,280,40,7,pre,j,0.7528651999891736,True,0.9166666666666666,5,Objects/097a.jpg,Objects,97,studied
item_only_00056,00056,item_only,Item Shift Only,1,1,1,post,j,1.0152296999876853,True,0.9390243902439024,4,Scenes/153a.jpg,Scenes,153,studied
item_only_00056,00056,item_only,Item Shift Only,2,1,2,mid,j,1.2452664999873377,True,0.9390243902439024,1,Scenes/028a.jpg,Scenes,28,studied
item_only_00056,00056,item_only,Item Shift Only,3,1,3,mid,j,0.9832412000105251,True,0.9390243902439024,5,Scenes/169a.jpg,Scenes,169,studied
item_only_00056,00056,item_only,Item Shift Only,4,1,4,mid,j,1.6397829999914393,True,0.9390243902439024,1,Scenes/011a.jpg,Scenes,11,studied
item_only_00056,00056,item_only,Item Shift Only,5,1,5,mid,j,1.059614799974952,True,0.9390243902439024,5,Scenes/159a.jpg,Scenes,159,studied
item_only_00056,00056,item_only,Item Shift Only,6,1,6,mid,j,1.163325099973008,True,0.9390243902439024,5,Scenes/075a.jpg,Scenes,75,studied
item_only_00056,00056,item_only,Item Shift Only,7,1,7,pre,j,1.0143163000175264,True,0.9390243902439024,3,Scenes/074a.jpg,Scenes,74,studied
item_only_00056,00056,item_only,Item Shift Only,8,2,1,post,f,0.8083912000001874,True,0.9390243902439024,3,Objects/153a.jpg,Objects,153,studied
item_only_00056,00056,item_only,Item Shift Only,9,2,2,mid,f,1.071494400006486,True,0.9390243902439024,1,Objects/083a.jpg,Objects,83,studied
item_only_00056,00056,item_only,Item Shift Only,10,2,3,mid,j,2.164217199984705,True,0.9390243902439024,1,Objects/140a.jpg,Objects,140,studied
item_only_00056,00056,item_only,Item Shift Only,11,2,4,mid,f,0.6931374999985565,True,0.9390243902439024,5,Objects/183a.jpg,Objects,183,studied
item_only_00056,00056,item_only,Item Shift Only,12,2,5,mid,f,0.9173534000001382,True,0.9390243902439024,3,Objects/047a.jpg,Objects,47,studied
item_only_00056,00056,item_only,Item Shift Only,13,2,6,mid,j,1.5768150000076275,True,0.9390243902439024,2,Objects/123a.jpg,Objects,123,studied
item_only_00056,00056,item_only,Item Shift Only,14,2,7,pre,j,2.415327900002012,True,0.9390243902439024,2,Objects/126a.jpg,Objects,126,studied
item_only_00056,00056,item_only,Item Shift Only,15,3,1,post,j,2.8495101000007708,True,0.9390243902439024,2,Scenes/031a.jpg,Scenes,31,studied
item_only_00056,00056,item_only,Item Shift Only,16,3,2,mid,j,1.0787899999995716,True,0.9390243902439024,4,Scenes/182a.jpg,Scenes,182,studied
item_only_00056,00056,item_only,Item Shift Only,17,3,3,mid,j,0.8849657999817282,True,0.9390243902439024,4,Scenes/091a.jpg,Scenes,91,studied
item_only_00056,00056,item_only,Item Shift Only,18,3,4,mid,j,0.8047163999872282,True,0.9390243902439024,4,Scenes/188a.jpg,Scenes,188,studied
item_only_00056,00056,item_only,Item Shift Only,19,3,5,mid,j,0.848929700005101,True,0.9390243902439024,4,Scenes/179a.jpg,Scenes,179,studied
item_only_00056,00056,item_only,Item Shift Only,20,3,6,mid,j,1.2912638999987394,True,0.9390243902439024,1,Scenes/004a.jpg,Scenes,4,studied
item_only_00056,00056,item_only,Item Shift Only,21,3,7,pre,f,0.9993982999876607,True,0.9390243902439024,4,Scenes/098a.jpg,Scenes,98,studied
item_only_00056,00056,item_only,Item Shift Only,22,4,1,post,f,0.8541251999849919,True,0.9390243902439024,3,Objects/023a.jpg,Objects,23,studied
item_only_00056,00056,item_only,Item Shift Only,23,4,2,mid,j,1.7228777999989688,True,0.9390243902439024,1,Objects/075a.jpg,Objects,75,studied
item_only_00056,00056,item_only,Item Shift Only,24,4,3,mid,j,1.261902900005225,True,0.9390243902439024,2,Objects/141a.jpg,Objects,141,studied
item_only_00056,00056,item_only,Item Shift Only,25,4,4,mid,f,1.136249700008193,True,0.9390243902439024,1,Objects/031a.jpg,Objects,31,studied
item_only_00056,00056,item_only,Item Shift Only,26,4,5,mid,j,1.3181391999823973,True,0.9390243902439024,1,Objects/003a.jpg,Objects,3,studied
item_only_00056,00056,item_only,Item Shift Only,27,4,6,mid,j,2.5321303000091575,True,0.9390243902439024,4,Objects/071a.jpg,Objects,71,studied
item_only_00056,00056,item_only,Item Shift Only,28,4,7,pre,f,0.7058501999999862,True,0.9390243902439024,1,Objects/146a.jpg,Objects,146,studied
item_only_00056,00056,item_only,Item Shift Only,29,5,1,post,j,1.9555092999944463,True,0.9390243902439024,3,Scenes/019a.jpg,Scenes,19,studied
item_only_00056,00056,item_only,Item Shift Only,30,5,2,mid,j,1.499170499999309,True,0.9390243902439024,2,Scenes/112a.jpg,Scenes,112,studied
item_only_00056,00056,item_only,Item Shift Only,31,5,3,mid,j,1.715185700013535,True,0.9390243902439024,2,Scenes/047a.jpg,Scenes,47,studied
item_only_00056,00056,item_only,Item Shift Only,32,5,4,mid,j,3.285790399997495,True,0.9390243902439024,1,Scenes/044a.jpg,Scenes,44,studied
item_only_00056,00056,item_only,Item Shift Only,33,5,5,mid,j,1.7835744000039995,True,0.9390243902439024,5,Scenes/082a.jpg,Scenes,82,studied
item_only_00056,00056,item_only,Item Shift Only,34,5,6,mid,j,0.9996760999783874,True,0.9390243902439024,1,Scenes/026a.jpg,Scenes,26,studied
item_only_00056,00056,item_only,Item Shift Only,35,5,7,pre,j,1.9956343999947421,True,0.9390243902439024,1,Scenes/022a.jpg,Scenes,22,studied
item_only_00056,00056,item_only,Item Shift Only,36,6,1,post,f,0.7126017999835312,True,0.9390243902439024,2,Objects/161a.jpg,Objects,161,studied
item_only_00056,00056,item_only,Item Shift Only,37,6,2,mid,f,1.6289029000035953,True,0.9390243902439024,1,Objects/028a.jpg,Objects,28,studied
item_only_00056,00056,item_only,Item Shift Only,38,6,3,mid,f,0.9688090999843553,True,0.9390243902439024,1,Objects/149a.jpg,Objects,149,studied
item_only_00056,00056,item_only,Item Shift Only,39,6,4,mid,f,0.9324473000015132,True,0.9390243902439024,1,Objects/038a.jpg,Objects,38,studied
item_only_00056,00056,item_only,Item Shift Only,40,6,5,mid,f,1.415642799984198,True,0.9390243902439024,3,Objects/103a.jpg,Objects,103,studied
item_only_00056,00056,item_only,Item Shift Only,41,6,6,mid,f,1.8270225999876857,True,0.9390243902439024,3,Objects/049a.jpg,Objects,49,studied
item_only_00056,00056,item_only,Item Shift Only,42,6,7,pre,j,2.5558131000143476,True,0.9390243902439024,3,Objects/099a.jpg,Objects,99,studied
item_only_00056,00056,item_only,Item Shift Only,43,7,1,post,j,1.0220712999871466,True,0.9390243902439024,2,Scenes/130a.jpg,Scenes,130,studied
item_only_00056,00056,item_only,Item Shift Only,44,7,2,mid,f,2.187930799991591,True,0.9390243902439024,1,Scenes/003a.jpg,Scenes,3,studied
item_only_00056,00056,item_only,Item Shift Only,45,7,3,mid,j,1.6458185000228696,True,0.9390243902439024,2,Scenes/134a.jpg,Scenes,134,studied
item_only_00056,00056,item_only,Item Shift Only,46,7,4,mid,j,1.7710059999953955,True,0.9390243902439024,2,Scenes/129a.jpg,Scenes,129,studied
item_only_00056,00056,item_only,Item Shift Only,47,7,5,mid,j,0.768477100005839,True,0.9390243902439024,2,Scenes/144a.jpg,Scenes,144,studied
item_only_00056,00056,item_only,Item Shift Only,48,7,6,mid,j,0.6671907000127248,True,0.9390243902439024,4,Scenes/147a.jpg,Scenes,147,studied
item_only_00056,00056,item_only,Item Shift Only,49,7,7,pre,j,0.8192800999968313,True,0.9390243902439024,4,Scenes/177a.jpg,Scenes,177,studied
item_only_00056,00056,item_only,Item Shift Only,50,8,1,post,f,1.4289798999961931,True,0.9390243902439024,4,Objects/165a.jpg,Objects,165,studied
item_only_00056,00056,item_only,Item Shift Only,51,8,2,mid,f,1.6249660999746993,True,0.9390243902439024,4,Objects/185a.jpg,Objects,185,studied
item_only_00056,00056,item_only,Item Shift Only,52,8,3,mid,f,1.3398270000179764,True,0.9390243902439024,3,Objects/187a.jpg,Objects,187,studied
item_only_00056,00056,item_only,Item Shift Only,53,8,4,mid,f,2.4751083999872208,True,0.9390243902439024,5,Objects/066a.jpg,Objects,66,studied
item_only_00056,00056,item_only,Item Shift Only,54,8,5,mid,j,2.6211898000037763,True,0.9390243902439024,5,Objects/160a.jpg,Objects,160,studied
item_only_00056,00056,item_only,Item Shift Only,55,8,6,mid,f,0.9860877000028268,True,0.9390243902439024,4,Objects/058a.jpg,Objects,58,studied
item_only_00056,00056,item_only,Item Shift Only,56,8,7,pre,f,1.8194196999829728,True,0.9390243902439024,5,Objects/109a.jpg,Objects,109,studied
item_only_00056,00056,item_only,Item Shift Only,57,9,1,post,f,1.3397885999875143,True,0.9390243902439024,5,Scenes/181a.jpg,Scenes,181,studied
item_only_00056,00056,item_only,Item Shift Only,58,9,2,mid,j,0.9923603999777697,True,0.9390243902439024,2,Scenes/059a.jpg,Scenes,59,studied
item_only_00056,00056,item_only,Item Shift Only,59,9,3,mid,j,1.6761632999987341,True,0.9390243902439024,1,Scenes/034a.jpg,Scenes,34,studied
item_only_00056,00056,item_only,Item Shift Only,60,9,4,mid,j,0.8336178000026848,True,0.9390243902439024,4,Scenes/117a.jpg,Scenes,117,studied
item_only_00056,00056,item_only,Item Shift Only,61,9,5,mid,j,1.1974169999884907,True,0.9390243902439024,4,Scenes/170a.jpg,Scenes,170,studied
item_only_00056,00056,item_only,Item Shift Only,62,9,6,mid,j,1.4645415999984834,True,0.9390243902439024,5,Scenes/192a.jpg,Scenes,192,studied
item_only_00056,00056,item_only,Item Shift Only,63,9,7,pre,j,0.8265476999804378,True,0.9390243902439024,1,Scenes/002a.jpg,Scenes,2,studied
item_only_00056,00056,item_only,Item Shift Only,64,10,1,post,f,0.9541053999855649,True,0.9390243902439024,2,Objects/107a.jpg,Objects,107,studied
item_only_00056,00056,item_only,Item Shift Only,65,10,2,mid,f,0.6856425000005402,True,0.9390243902439024,3,Objects/173a.jpg,Objects,173,studied
item_only_00056,00056,item_only,Item Shift Only,66,10,3,mid,f,2.590001200005645,True,0.9390243902439024,3,Objects/168a.jpg,Objects,168,studied
item_only_00056,00056,item_only,Item Shift Only,67,10,4,mid,f,1.0247844000114128,True,0.9390243902439024,1,Objects/046a.jpg,Objects,46,studied
item_only_00056,00056,item_only,Item Shift Only,68,10,5,mid,f,1.116024799994193,True,0.9390243902439024,2,Objects/021a.jpg,Objects,21,studied
item_only_00056,00056,item_only,Item Shift Only,69,10,6,mid,f,1.0058439999993425,True,0.9390243902439024,2,Objects/102a.jpg,Objects,102,studied
item_only_00056,00056,item_only,Item Shift Only,70,10,7,pre,f,0.7640219000168145,True,0.9390243902439024,5,Objects/095a.jpg,Objects,95,studied
item_only_00056,00056,item_only,Item Shift Only,71,11,1,post,j,0.7476312999788206,True,0.9390243902439024,1,Scenes/032a.jpg,Scenes,32,studied
item_only_00056,00056,item_only,Item Shift Only,72,11,2,mid,j,0.4466025999863632,True,0.9390243902439024,2,Scenes/125a.jpg,Scenes,125,studied
item_only_00056,00056,item_only,Item Shift Only,73,11,3,mid,j,0.7111047999933362,True,0.9390243902439024,3,Scenes/053a.jpg,Scenes,53,studied
item_only_00056,00056,item_only,Item Shift Only,74,11,4,mid,j,0.880406700016465,True,0.9390243902439024,3,Scenes/076a.jpg,Scenes,76,studied
item_only_00056,00056,item_only,Item Shift Only,75,11,5,mid,j,1.799696700007189,True,0.9390243902439024,2,Scenes/107a.jpg,Scenes,107,studied
item_only_00056,00056,item_only,Item Shift Only,76,11,6,mid,j,0.5815829999919515,True,0.9390243902439024,2,Scenes/110a.jpg,Scenes,110,studied
item_only_00056,00056,item_only,Item Shift Only,77,11,7,pre,j,0.7317519999924116,True,0.9390243902439024,4,Scenes/155a.jpg,Scenes,155,studied
item_only_00056,00056,item_only,Item Shift Only,78,12,1,post,f,2.7243221000244375,True,0.9390243902439024,2,Objects/020a.jpg,Objects,20,studied
item_only_00056,00056,item_only,Item Shift Only,79,12,2,mid,f,0.9613789000140969,True,0.9390243902439024,4,Objects/059a.jpg,Objects,59,studied
item_only_00056,00056,item_only,Item Shift Only,80,12,3,mid,f,0.66276450001169,True,0.9390243902439024,3,Objects/050a.jpg,Objects,50,studied
item_only_00056,00056,item_only,Item Shift Only,81,12,4,mid,f,0.9402738999924622,True,0.9390243902439024,1,Objects/124a.jpg,Objects,124,studied
item_only_00056,00056,item_only,Item Shift Only,82,12,5,mid,f,0.9273085999884643,True,0.9390243902439024,2,Objects/182a.jpg,Objects,182,studied
item_only_00056,00056,item_only,Item Shift Only,83,12,6,mid,f,1.2941325000138022,True,0.9390243902439024,1,Objects/129a.jpg,Objects,129,studied
item_only_00056,00056,item_only,Item Shift Only,84,12,7,pre,f,2.823956799984444,True,0.9390243902439024,5,Objects/110a.jpg,Objects,110,studied
item_only_00056,00056,item_only,Item Shift Only,85,13,1,post,f,2.68477150000399,True,0.9390243902439024,2,Scenes/070a.jpg,Scenes,70,studied
item_only_00056,00056,item_only,Item Shift Only,86,13,2,mid,f,1.1811091000272427,True,0.9390243902439024,1,Scenes/018a.jpg,Scenes,18,studied
item_only_00056,00056,item_only,Item Shift Only,87,13,3,mid,j,0.8674825000052806,True,0.9390243902439024,4,Scenes/166a.jpg,Scenes,166,studied
item_only_00056,00056,item_only,Item Shift Only,88,13,4,mid,j,1.0754848000069614,True,0.9390243902439024,4,Scenes/187a.jpg,Scenes,187,studied
item_only_00056,00056,item_only,Item Shift Only,89,13,5,mid,f,1.0945401999924798,True,0.9390243902439024,1,Scenes/027a.jpg,Scenes,27,studied
