Sl_no,image_path,thisN,thisTrialN,thisRepN,key_resp_5.keys,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,key_resp_9.rt,key_resp_9.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,welcome_page.started,text.started,key_resp.started,welcome_page.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions.started,ins.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions_2.started,text_10.started,key_resp_10.started,instructions_2.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,objects_only_instruction.started,text_3.started,key_resp_3.started,objects_only_instruction.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,ISI.started,text_4.started,ISI.stopped,practice_block.started,image.started,text_5.started,key_resp_5.started,practice_block.stopped,practice.key_resp_5.keys,indoor_outdoor.started,text_7.started,key_resp_7.started,indoor_outdoor.stopped,practice.key_resp_7.keys,practice.key_resp_7.rt,practice.key_resp_7.duration,text_4.stopped,image.stopped,text_5.stopped,key_resp_5.stopped,practice.key_resp_5.rt,practice.key_resp_5.duration,practice_to_main.started,text_2.started,key_resp_4.started,practice_to_main.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,objects.started,image_2.started,text_9.started,key_resp_9.started,objects.stopped,trials.key_resp_9.keys,encoding_task.started,text_8.started,key_resp_8.started,encoding_task.stopped,trials.key_resp_8.keys,trials.key_resp_8.rt,trials.key_resp_8.duration,image_2.stopped,text_9.stopped,key_resp_9.stopped,trials.key_resp_9.rt,trials.key_resp_9.duration,end_experiment.started,text_6.started,key_resp_6.started,end_experiment.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,list_of_stimuli,encoding_task_accuracy,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Objects\147a.jpg,70,0,70,,,,,,,None,f,0.31552380000005087,None,,,,,,,70,0,70,0,479.68921969999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.672726,479.68921969999997,480.1727648,,,,,,,,,,,,,,480.2394028,,,,,,,,,,,,,480.21886259999997,480.2394028,480.2394028,480.2394028,483.18918740000004,None,483.19073319999995,483.205785,483.205785,483.52287839999997,f,0.31552380000005087,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\146a.jpg,71,0,71,,,,,,,None,f,0.7192680999999084,None,,,,,,,71,0,71,0,483.53918269999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.52294789999996,483.53918269999997,484.02265079999995,,,,,,,,,,,,,,484.05576859999996,,,,,,,,,,,,,484.0480526,484.05576859999996,484.05576859999996,484.05576859999996,487.03913809999995,None,487.0391713,487.05578149999997,487.05578149999997,487.7894679,f,0.7192680999999084,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\192a.jpg,72,0,72,,,,,,,None,f,0.323532900000032,None,,,,,,,72,0,72,0,487.8057357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.7895565,487.8057357,488.2892068,,,,,,,,,,,,,,488.3390108,,,,,,,,,,,,,488.32580199999995,488.3390108,488.3390108,488.3390108,491.3057053,None,491.30574690000003,491.3222819,491.3222819,491.6559264,f,0.323532900000032,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\116a.jpg,73,0,73,,,,,,,None,f,0.24446480000005977,None,,,,,,,73,0,73,0,491.6723101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.65600329999995,491.6723101,492.15592689999994,,,,,,,,,,,,,,492.2389588,,,,,,,,,,,,,492.2299636,492.2389588,492.2389588,492.2389588,495.17226629999993,None,495.1723107,495.1889,495.1889,495.43924819999995,f,0.24446480000005977,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\070a.jpg,74,0,74,,,,,,,None,f,0.4698997000000418,None,,,,,,,74,0,74,0,495.4555679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.4393609,495.4555679,495.93906200000004,,,,,,,,,,,,,,495.98886489999995,,,,,,,,,,,,,495.98265419999996,495.98886489999995,495.98886489999995,495.98886489999995,498.9555223,None,498.9555653,498.9721485,498.9721485,499.45596479999995,f,0.4698997000000418,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\041a.jpg,75,0,75,,,,,,,None,j,0.3131384999999227,None,,,,,,,75,0,75,0,499.47237899999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.45604860000003,499.47237899999993,499.95567159999996,,,,,,,,,,,,,,499.9888081,,,,,,,,,,,,,499.9815611,499.9888081,499.9888081,499.9888081,502.97213339999996,None,502.972168,502.98873419999995,502.98873419999995,503.3058211,j,0.3131384999999227,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\003a.jpg,76,0,76,,,,,,,None,j,0.30104789999995774,None,,,,,,,76,0,76,0,503.3220629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.30592379999996,503.3220629,503.8056299,,,,,,,,,,,,,,503.8386789,,,,,,,,,,,,,503.82210339999995,503.8386789,503.8386789,503.8386789,506.8220324,None,506.82206310000004,506.8386359,506.8386359,507.1556957,j,0.30104789999995774,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\028a.jpg,77,0,77,,,,,,,j,None,,,1.9611600000000635,0.07762949999994362,,,,,77,0,77,0,507.1719796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.15577299999995,507.1719796,507.6555450999999,,,,,,,,,,,,,,507.6886088,,,,,,,,,,,,,507.67372939999996,507.6886088,507.6886088,507.6886088,510.6719368,j,510.6731002,,,510.6731125,None,,,,,,1.9611600000000635,0.07762949999994362,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\011a.jpg,78,0,78,,,,,,,None,j,0.4370020999999724,None,,,,,,,78,0,78,0,510.6885704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.6732071,510.6885704,511.17211910000003,,,,,,,,,,,,,,511.20559689999993,,,,,,,,,,,,,511.1940207,511.20559689999993,511.20559689999993,511.20559689999993,514.1885447,None,514.1885778999999,514.2051606,514.2051606,514.6554816,j,0.4370020999999724,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\184a.jpg,79,0,79,,,,,,,None,j,0.5046002000000271,None,,,,,,,79,0,79,0,514.6718807999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.6555845,514.6718807999999,515.1553447,,,,,,,,,,,,,,515.1884663,,,,,,,,,,,,,515.1722642999999,515.1884663,515.1884663,515.1884663,518.1717752,None,518.1718093,518.1884388999999,518.1884388999999,518.7053535,j,0.5046002000000271,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\034a.jpg,80,0,80,,,,,,,None,f,0.8590159999999969,None,,,,,,,80,0,80,0,518.7217665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.7054425,518.7217665,519.2052748,,,,,,,,,,,,,,519.2554701,,,,,,,,,,,,,519.2322536,519.2554701,519.2554701,519.2554701,522.2217009999999,None,522.2217338,522.2383254,522.2383254,523.1053358,f,0.8590159999999969,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\110a.jpg,81,0,81,,,,,,,j,None,,,2.1192589000000908,0.09171359999993456,,,,,81,0,81,0,523.1216433999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.1054438,523.1216433999999,523.6051861999999,,,,,,,,,,,,,,523.6385897,,,,,,,,,,,,,523.6228803,523.6385897,523.6385897,523.6385897,526.6216021,j,526.6216554,,,526.6216661,None,,,,,,2.1192589000000908,0.09171359999993456,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\073a.jpg,82,0,82,,,,,,,None,j,0.251056100000028,None,,,,,,,82,0,82,0,526.6382358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.6217571999999,526.6382358,527.1217841,,,,,,,,,,,,,,527.1550656,,,,,,,,,,,,,527.1465856,527.1550656,527.1550656,527.1550656,530.1382211,None,530.1382528,530.1548232,530.1548232,530.4217754,j,0.251056100000028,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\143a.jpg,83,0,83,,,,,,,None,j,0.32081700000003366,None,,,,,,,83,0,83,0,530.4381845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.4218737,530.4381845,530.9217661,,,,,,,,,,,,,,530.9548118,,,,,,,,,,,,,530.9406248,530.9548118,530.9548118,530.9548118,533.9380737,None,533.9381031,533.9547347,533.9547347,534.2883535999999,j,0.32081700000003366,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\134a.jpg,84,0,84,,,,,,,None,j,0.27170939999996335,None,,,,,,,84,0,84,0,534.3047375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.2884689,534.3047375,534.7883297,,,,,,,,,,,,,,534.8383686999999,,,,,,,,,,,,,534.8189894,534.8383686999999,534.8383686999999,534.8383686999999,537.8047349999999,None,537.8061698,537.8213264999999,537.8213264999999,538.1049262,j,0.27170939999996335,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\152a.jpg,85,0,85,,,,,,,None,f,0.31362380000007306,None,,,,,,,85,0,85,0,538.1213242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.1050271,538.1213242,538.6049306,,,,,,,,,,,,,,538.6546743,,,,,,,,,,,,,538.6343186,538.6546743,538.6546743,538.6546743,541.6213313,None,541.6213652,541.6379122,541.6379122,541.9549505,f,0.31362380000007306,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\108a.jpg,86,0,86,,,,,,,None,j,0.3752077000000327,None,,,,,,,86,0,86,0,541.9712463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.9550557,541.9712463,542.4548131,,,,,,,,,,,,,,542.5378966,,,,,,,,,,,,,542.5194147999999,542.5378966,542.5378966,542.5378966,545.471204,None,545.4712384,545.4878419,545.4878419,545.8715062,j,0.3752077000000327,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\068a.jpg,87,0,87,,,,,,,None,f,0.2825998000000709,None,,,,,,,87,0,87,0,545.8878478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.8716224,545.8878478,546.3713925,,,,,,,,,,,,,,546.4711353,,,,,,,,,,,,,546.4552364,546.4711353,546.4711353,546.4711353,549.3879132,None,549.3879442,549.4044913,549.4044913,549.6880291,f,0.2825998000000709,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\089a.jpg,88,0,88,,,,,,,None,j,3.53249720000008,None,,,,,,,88,0,88,0,549.7043874999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.6881036999999,549.7043874999999,550.1879178,,,,,,,,,,,,,,550.2211209,,,,,,,,,,,,,550.205111,550.2211209,550.2211209,550.2211209,553.2043902,None,553.2044273,553.2210014999999,553.2210014999999,556.7545997999999,j,3.53249720000008,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\119a.jpg,89,0,89,,,,,,,None,f,0.45138630000008106,None,,,,,,,89,0,89,0,556.7709735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.7547141,556.7709735,557.2545019,,,,,,,,,,,,,,557.2875637999999,,,,,,,,,,,,,557.2733877,557.2875637999999,557.2875637999999,557.2875637999999,560.2709401999999,None,560.2709707,560.2876338,560.2876338,560.7544479,f,0.45138630000008106,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\181a.jpg,90,0,90,,,,,,,None,j,0.30429629999991903,None,,,,,,,90,0,90,0,560.7708443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.7545592,560.7708443,561.2542734,,,,,,,,,,,,,,561.2874651,,,,,,,,,,,,,561.2820468,561.2874651,561.2874651,561.2874651,564.2709446,None,564.270977,564.2876592,564.2876592,564.604374,j,0.30429629999991903,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\091a.jpg,91,0,91,,,,,,,None,j,0.9005494000000454,None,,,,,,,91,0,91,0,564.6207804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.6044465,564.6207804,565.1042722999999,,,,,,,,,,,,,,565.1873958,,,,,,,,,,,,,565.1760075999999,565.1873958,565.1873958,565.1873958,568.120727,None,568.1219078,568.1373441,568.1373441,569.0542515999999,j,0.9005494000000454,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\117a.jpg,92,0,92,,,,,,,None,j,0.8478185999999823,None,,,,,,,92,0,92,0,569.0706992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.0543589,569.0706992,569.5541577,,,,,,,,,,,,,,569.5878299999999,,,,,,,,,,,,,569.5700898,569.5878299999999,569.5878299999999,569.5878299999999,572.5708303,None,572.5708668999999,572.5872874,572.5872874,573.4375564,j,0.8478185999999823,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\167a.jpg,93,0,93,,,,,,,None,f,0.16444469999999,None,,,,,,,93,0,93,0,573.453973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.4376722,573.453973,573.9374058,,,,,,,,,,,,,,574.0542164,,,,,,,,,,,,,574.0388664999999,574.0542164,574.0542164,574.0542164,576.9538924999999,None,576.953941,576.9707089999999,576.9707089999999,577.13756,f,0.16444469999999,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\059a.jpg,94,0,94,,,,,,,None,j,0.9126843999999892,None,,,,,,,94,0,94,0,577.1538858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.137672,577.1538858,577.637392,,,,,,,,,,,,,,577.7041267999999,,,,,,,,,,,,,577.6909869,577.7041267999999,577.7041267999999,577.7041267999999,580.6538805,None,580.6539386,580.6704834,580.6704834,581.5876167,j,0.9126843999999892,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\150a.jpg,95,0,95,,,,,,,None,j,0.3625076999999237,None,,,,,,,95,0,95,0,581.6038606999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.5877266,581.6038606999999,582.0872636,,,,,,,,,,,,,,582.1204044,,,,,,,,,,,,,582.103249,582.1204044,582.1204044,582.1204044,585.1037408,None,585.1037966,585.1203412,585.1203412,585.4872877,j,0.3625076999999237,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\160a.jpg,96,0,96,,,,,,,None,j,0.6210894999999255,None,,,,,,,96,0,96,0,585.5036854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.4874072,585.5036854,585.9871365,,,,,,,,,,,,,,586.0369667,,,,,,,,,,,,,586.0162859,586.0369667,586.0369667,586.0369667,589.0036239,None,589.0036546,589.0202542,589.0202542,589.653852,j,0.6210894999999255,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\169a.jpg,97,0,97,,,,,,,None,j,0.32458170000006703,None,,,,,,,97,0,97,0,589.6702269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.6539721,589.6702269,590.1537377,,,,,,,,,,,,,,590.1869141999999,,,,,,,,,,,,,590.1698714,590.1869141999999,590.1869141999999,590.1869141999999,593.1702305,None,593.1702698,593.1867973,593.1867973,593.5204623999999,j,0.32458170000006703,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\115a.jpg,98,0,98,,,,,,,None,f,0.2020686000000751,None,,,,,,,98,0,98,0,593.5368257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.5205391,593.5368257,594.0203184,,,,,,,,,,,,,,594.0704453999999,,,,,,,,,,,,,594.0516561,594.0704453999999,594.0704453999999,594.0704453999999,597.0368518,None,597.0384755,597.0533684,597.0533684,597.2703405999999,f,0.2020686000000751,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\118a.jpg,99,0,99,,,,,,,None,f,0.4422653999999966,None,,,,,,,99,0,99,0,597.2866902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.2704398,597.2866902,597.770187,,,,,,,,,,,,,,597.8033712,,,,,,,,,,,,,597.798237,597.8033712,597.8033712,597.8033712,600.7867206,None,600.7867543,600.803284,600.803284,601.2536743,f,0.4422653999999966,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\184a.jpg,100,0,100,,,,,,,None,j,0.29430969999998524,None,,,,,,,100,0,100,0,601.2700006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.2537422,601.2700006,601.7535379999999,,,,,,,,,,,,,,601.7866741,,,,,,,,,,,,,601.7699704,601.7866741,601.7866741,601.7866741,604.7701184,None,604.7701542,604.7867597,604.7867597,605.0870226,j,0.29430969999998524,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\066a.jpg,101,0,101,,,,,,,None,f,0.4134851000000026,None,,,,,,,101,0,101,0,605.1032124999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.0871463,605.1032124999999,605.5867936,,,,,,,,,,,,,,605.6199056,,,,,,,,,,,,,605.6032142,605.6199056,605.6199056,605.6199056,608.6032266,None,608.6032649,608.6198572,608.6198572,609.0368434,f,0.4134851000000026,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\013a.jpg,102,0,102,,,,,,,None,j,0.4422237999999652,None,,,,,,,102,0,102,0,609.0531536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.0369268,609.0531536,609.5367294,,,,,,,,,,,,,,609.5697606,,,,,,,,,,,,,609.5651189,609.5697606,609.5697606,609.5697606,612.5531314,None,612.5531641,612.5697676999999,612.5697676999999,613.0201069999999,j,0.4422237999999652,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\123a.jpg,103,0,103,,,,,,,None,j,0.9908990000000131,None,,,,,,,103,0,103,0,613.0363637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.0201835,613.0363637,613.5199013,,,,,,,,,,,,,,613.5530433,,,,,,,,,,,,,613.5371276,613.5530433,613.5530433,613.5530433,616.5363853,None,616.536421,616.5529891,616.5529891,617.5532552999999,j,0.9908990000000131,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\186a.jpg,104,0,104,,,,,,,None,f,0.4045793999999887,None,,,,,,,104,0,104,0,617.5696335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.5533293999999,617.5696335,618.0531953999999,,,,,,,,,,,,,,618.0862863,,,,,,,,,,,,,618.0782954,618.0862863,618.0862863,618.0862863,621.0696025999999,None,621.0696375,621.0862063,621.0862063,621.5032583,f,0.4045793999999887,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\082a.jpg,105,0,105,,,,,,,None,j,0.3592376999999942,None,,,,,,,105,0,105,0,621.5195173999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.5033424,621.5195173999999,622.0031859,,,,,,,,,,,,,,622.052863,,,,,,,,,,,,,622.0326775,622.052863,622.052863,622.052863,625.019528,None,625.0206793,625.0361044,625.0361044,625.40316,j,0.3592376999999942,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\120a.jpg,106,0,106,,,,,,,j,None,,,1.9220662999999831,0.12749999999994088,,,,,106,0,106,0,625.4194646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.4032761,625.4194646,625.9029553,,,,,,,,,,,,,,625.953025,,,,,,,,,,,,,625.9320275,625.953025,625.953025,625.953025,628.9194381,j,628.9194755,,,628.9194866,None,,,,,,1.9220662999999831,0.12749999999994088,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\162a.jpg,107,0,107,,,,,,,None,j,0.6771297999999888,None,,,,,,,107,0,107,0,628.936017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.9195822,628.936017,629.4195397999999,,,,,,,,,,,,,,629.4526860999999,,,,,,,,,,,,,629.4351303,629.4526860999999,629.4526860999999,629.4526860999999,632.436099,None,632.4361311,632.4526106,632.4526106,633.1362591999999,j,0.6771297999999888,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\142a.jpg,108,0,108,,,,,,,None,j,1.0819060000000036,None,,,,,,,108,0,108,0,633.1526931999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.1363606,633.1526931999999,633.6362035,,,,,,,,,,,,,,633.6692664999999,,,,,,,,,,,,,633.6554755,633.6692664999999,633.6692664999999,633.6692664999999,636.6525811,None,636.652612,636.6692562,636.6692562,637.7528616,j,1.0819060000000036,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\170a.jpg,109,0,109,,,,,,,None,j,0.4879541999999901,None,,,,,,,109,0,109,0,637.7692309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.7529771,637.7692309,638.2527547,,,,,,,,,,,,,,638.2859222,,,,,,,,,,,,,638.2687278999999,638.2859222,638.2859222,638.2859222,641.2692318,None,641.2692687,641.2858352,641.2858352,641.7860741,j,0.4879541999999901,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\035a.jpg,110,0,110,,,,,,,j,None,,,2.850797899999975,0.11129640000001473,,,,,110,0,110,0,641.802444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.7861532,641.802444,642.2859162999999,,,,,,,,,,,,,,642.3191165,,,,,,,,,,,,,642.2995789,642.3191165,642.3191165,642.3191165,645.3024547,j,645.3024955,,,645.3025061,None,,,,,,2.850797899999975,0.11129640000001473,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Scenes\152a.jpg,111,0,111,,,,,,,None,j,0.46216960000003837,None,,,,,,,111,0,111,0,645.3190665999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.3025714,645.3190665999999,645.8025374,,,,,,,,,,,,,,,,,,,,,,,,,,,645.8322281,645.8524924999999,645.8524924999999,645.8524924999999,648.8190376,None,648.819069,648.8356408999999,648.8356408999999,649.3027165999999,j,0.46216960000003837,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\159a.jpg,112,0,112,,,,,,,None,f,0.35417469999993045,None,,,,,,,112,0,112,0,649.3190873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.3028233,649.3190873,649.802552,,,,,,,,,,,,,,649.8360041999999,,,,,,,,,,,,,649.819266,649.8360041999999,649.8360041999999,649.8360041999999,652.8189497999999,None,652.820605,652.8355717,652.8355717,653.2027899,f,0.35417469999993045,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\086a.jpg,113,0,113,,,,,,,None,f,0.3539355999999998,None,,,,,,,113,0,113,0,653.2190051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.2029054,653.2190051,653.702354,,,,,,,,,,,,,,653.76892,,,,,,,,,,,,,653.7601391,653.76892,653.76892,653.76892,656.7188553,None,656.7188976,656.7354952,656.7354952,657.1024516,f,0.3539355999999998,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
,Objects\175a.jpg,114,0,114,,,,,,,None,j,2.168125200000077,None,,,,,,,114,0,114,0,657.1187985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.1025559999999,657.1187985,657.6023761,,,,,,,,,,,,,,657.6355705,,,,,,,,,,,,,657.6178658,657.6355705,657.6355705,657.6355705,660.6189071,None,660.6189458,660.6355119,660.6355119,662.8190483,j,2.168125200000077,None,,,,,,,,,,,,,,,00023,001,2025-11-14_15h38.10.062,MST_task,2024.2.2,60.391578998217604,2025-11-14 15h38.22.075204 +0530,
